LECROYWS3034z,45662,Waveform
Segments,1,SegmentSize,80002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2022 04:17:37,0                 
Time,Ampl
-9.334349e-006,-0.874
-9.334099e-006,-0.874
-9.333849e-006,-0.874
-9.333599e-006,-0.875667
-9.333349e-006,-0.874
-9.333099e-006,-0.874
-9.332849e-006,-0.874
-9.332599e-006,-0.875667
-9.332349e-006,-0.874
-9.332099e-006,-0.874
-9.331849e-006,-0.874
-9.331599e-006,-0.875667
-9.331349e-006,-0.874
-9.331099e-006,-0.874
-9.330849e-006,-0.874
-9.330599e-006,-0.875667
-9.330349e-006,-0.874
-9.330099e-006,-0.874
-9.329849e-006,-0.875667
-9.329599e-006,-0.875667
-9.329349e-006,-0.874
-9.329099e-006,-0.874
-9.328849e-006,-0.875667
-9.328599e-006,-0.875667
-9.328349e-006,-0.874
-9.328099e-006,-0.874
-9.327849e-006,-0.875667
-9.327599e-006,-0.875667
-9.327349e-006,-0.874
-9.327099e-006,-0.874
-9.326849e-006,-0.874
-9.326599e-006,-0.875667
-9.326349e-006,-0.874
-9.326099e-006,-0.874
-9.325849e-006,-0.874
-9.325599e-006,-0.875667
-9.325349e-006,-0.874
-9.325099e-006,-0.874
-9.324849e-006,-0.874
-9.324599e-006,-0.875667
-9.324349e-006,-0.874
-9.324099e-006,-0.874
-9.323849e-006,-0.875667
-9.323599e-006,-0.875667
-9.323349e-006,-0.874
-9.323099e-006,-0.874
-9.322849e-006,-0.875667
-9.322599e-006,-0.875667
-9.322349e-006,-0.874
-9.322099e-006,-0.874
-9.321849e-006,-0.875667
-9.321599e-006,-0.875667
-9.321349e-006,-0.874
-9.321099e-006,-0.874
-9.320849e-006,-0.874
-9.320599e-006,-0.875667
-9.320349e-006,-0.874
-9.320099e-006,-0.874
-9.319849e-006,-0.874
-9.319599e-006,-0.875667
-9.319349e-006,-0.874
-9.319099e-006,-0.874
-9.318849e-006,-0.874
-9.318599e-006,-0.875667
-9.318349e-006,-0.874
-9.318099e-006,-0.874
-9.317849e-006,-0.874
-9.317599e-006,-0.874
-9.317349e-006,-0.874
-9.317099e-006,-0.874
-9.316849e-006,-0.874
-9.316599e-006,-0.875667
-9.316349e-006,-0.874
-9.316099e-006,-0.874
-9.315849e-006,-0.874
-9.315599e-006,-0.875667
-9.315349e-006,-0.874
-9.315099e-006,-0.874
-9.314849e-006,-0.874
-9.314599e-006,-0.875667
-9.314349e-006,-0.874
-9.314099e-006,-0.874
-9.313849e-006,-0.874
-9.313599e-006,-0.875667
-9.313349e-006,-0.874
-9.313099e-006,-0.874
-9.312849e-006,-0.874
-9.312599e-006,-0.875667
-9.312349e-006,-0.874
-9.312099e-006,-0.874
-9.311849e-006,-0.874
-9.311599e-006,-0.875667
-9.311349e-006,-0.874
-9.311099e-006,-0.874
-9.310849e-006,-0.874
-9.310599e-006,-0.875667
-9.310349e-006,-0.874
-9.310099e-006,-0.874
-9.309849e-006,-0.874
-9.309599e-006,-0.875667
-9.309349e-006,-0.874
-9.309099e-006,-0.874
-9.308849e-006,-0.875667
-9.308599e-006,-0.875667
-9.308349e-006,-0.874
-9.308099e-006,-0.874
-9.307849e-006,-0.875667
-9.307599e-006,-0.875667
-9.307349e-006,-0.874
-9.307099e-006,-0.874
-9.306849e-006,-0.875667
-9.306599e-006,-0.875667
-9.306349e-006,-0.874
-9.306099e-006,-0.874
-9.305849e-006,-0.875667
-9.305599e-006,-0.875667
-9.305349e-006,-0.874
-9.305099e-006,-0.874
-9.304849e-006,-0.874
-9.304599e-006,-0.875667
-9.304349e-006,-0.874
-9.304099e-006,-0.874
-9.303849e-006,-0.874
-9.303599e-006,-0.875667
-9.303349e-006,-0.874
-9.303099e-006,-0.874
-9.302849e-006,-0.874
-9.302599e-006,-0.875667
-9.302349e-006,-0.874
-9.302099e-006,-0.874
-9.301849e-006,-0.874
-9.301599e-006,-0.875667
-9.301349e-006,-0.874
-9.301099e-006,-0.874
-9.300849e-006,-0.875667
-9.300599e-006,-0.875667
-9.300349e-006,-0.874
-9.300099e-006,-0.874
-9.299849e-006,-0.874
-9.299599e-006,-0.875667
-9.299349e-006,-0.874
-9.299099e-006,-0.874
-9.298849e-006,-0.874
-9.298599e-006,-0.875667
-9.298349e-006,-0.874
-9.298099e-006,-0.874
-9.297849e-006,-0.874
-9.297599e-006,-0.875667
-9.297349e-006,-0.874
-9.297099e-006,-0.874
-9.296849e-006,-0.874
-9.296599e-006,-0.875667
-9.296349e-006,-0.874
-9.296099e-006,-0.874
-9.295849e-006,-0.874
-9.295599e-006,-0.875667
-9.295349e-006,-0.874
-9.295099e-006,-0.874
-9.294849e-006,-0.874
-9.294599e-006,-0.875667
-9.294349e-006,-0.874
-9.294099e-006,-0.874
-9.293849e-006,-0.874
-9.293599e-006,-0.875667
-9.293349e-006,-0.874
-9.293099e-006,-0.874
-9.292849e-006,-0.874
-9.292599e-006,-0.875667
-9.292349e-006,-0.874
-9.292099e-006,-0.874
-9.291849e-006,-0.875667
-9.291599e-006,-0.875667
-9.291349e-006,-0.874
-9.291099e-006,-0.874
-9.290849e-006,-0.875667
-9.290599e-006,-0.875667
-9.290349e-006,-0.874
-9.290099e-006,-0.874
-9.289849e-006,-0.874
-9.289599e-006,-0.875667
-9.289349e-006,-0.874
-9.289099e-006,-0.874
-9.288849e-006,-0.874
-9.288599e-006,-0.875667
-9.288349e-006,-0.874
-9.288099e-006,-0.874
-9.287849e-006,-0.874
-9.287599e-006,-0.875667
-9.287349e-006,-0.874
-9.287099e-006,-0.874
-9.286849e-006,-0.874
-9.286599e-006,-0.875667
-9.286349e-006,-0.874
-9.286099e-006,-0.874
-9.285849e-006,-0.874
-9.285599e-006,-0.875667
-9.285349e-006,-0.874
-9.285099e-006,-0.874
-9.284849e-006,-0.874
-9.284599e-006,-0.874
-9.284349e-006,-0.874
-9.284099e-006,-0.874
-9.283849e-006,-0.875667
-9.283599e-006,-0.875667
-9.283349e-006,-0.874
-9.283099e-006,-0.874
-9.282849e-006,-0.875667
-9.282599e-006,-0.875667
-9.282349e-006,-0.874
-9.282099e-006,-0.874
-9.281849e-006,-0.874
-9.281599e-006,-0.875667
-9.281349e-006,-0.874
-9.281099e-006,-0.874
-9.280849e-006,-0.874
-9.280599e-006,-0.875667
-9.280349e-006,-0.874
-9.280099e-006,-0.874
-9.279849e-006,-0.874
-9.279599e-006,-0.875667
-9.279349e-006,-0.874
-9.279099e-006,-0.874
-9.278849e-006,-0.874
-9.278599e-006,-0.875667
-9.278349e-006,-0.874
-9.278099e-006,-0.874
-9.277849e-006,-0.874
-9.277599e-006,-0.875667
-9.277349e-006,-0.874
-9.277099e-006,-0.874
-9.276849e-006,-0.874
-9.276599e-006,-0.875667
-9.276349e-006,-0.874
-9.276099e-006,-0.874
-9.275849e-006,-0.874
-9.275599e-006,-0.875667
-9.275349e-006,-0.874
-9.275099e-006,-0.874
-9.274849e-006,-0.874
-9.274599e-006,-0.875667
-9.274349e-006,-0.874
-9.274099e-006,-0.874
-9.273849e-006,-0.874
-9.273599e-006,-0.875667
-9.273349e-006,-0.874
-9.273099e-006,-0.874
-9.272849e-006,-0.874
-9.272599e-006,-0.875667
-9.272349e-006,-0.874
-9.272099e-006,-0.874
-9.271849e-006,-0.874
-9.271599e-006,-0.875667
-9.271349e-006,-0.874
-9.271099e-006,-0.874
-9.270849e-006,-0.875667
-9.270599e-006,-0.875667
-9.270349e-006,-0.874
-9.270099e-006,-0.874
-9.269849e-006,-0.875667
-9.269599e-006,-0.875667
-9.269349e-006,-0.874
-9.269099e-006,-0.874
-9.268849e-006,-0.874
-9.268599e-006,-0.875667
-9.268349e-006,-0.874
-9.268099e-006,-0.874
-9.267849e-006,-0.874
-9.267599e-006,-0.875667
-9.267349e-006,-0.874
-9.267099e-006,-0.874
-9.266849e-006,-0.874
-9.266599e-006,-0.875667
-9.266349e-006,-0.874
-9.266099e-006,-0.874
-9.265849e-006,-0.874
-9.265599e-006,-0.875667
-9.265349e-006,-0.874
-9.265099e-006,-0.874
-9.264849e-006,-0.874
-9.264599e-006,-0.875667
-9.264349e-006,-0.874
-9.264099e-006,-0.874
-9.263849e-006,-0.874
-9.263599e-006,-0.875667
-9.263349e-006,-0.874
-9.263099e-006,-0.874
-9.262849e-006,-0.874
-9.262599e-006,-0.875667
-9.262349e-006,-0.874
-9.262099e-006,-0.874
-9.261849e-006,-0.875667
-9.261599e-006,-0.875667
-9.261349e-006,-0.874
-9.261099e-006,-0.874
-9.260849e-006,-0.875667
-9.260599e-006,-0.875667
-9.260349e-006,-0.874
-9.260099e-006,-0.874
-9.259849e-006,-0.875667
-9.259599e-006,-0.875667
-9.259349e-006,-0.874
-9.259099e-006,-0.874
-9.258849e-006,-0.875667
-9.258599e-006,-0.875667
-9.258349e-006,-0.874
-9.258099e-006,-0.874
-9.257849e-006,-0.875667
-9.257599e-006,-0.875667
-9.257349e-006,-0.874
-9.257099e-006,-0.874
-9.256849e-006,-0.875667
-9.256599e-006,-0.875667
-9.256349e-006,-0.874
-9.256099e-006,-0.874
-9.255849e-006,-0.875667
-9.255599e-006,-0.875667
-9.255349e-006,-0.874
-9.255099e-006,-0.874
-9.254849e-006,-0.875667
-9.254599e-006,-0.875667
-9.254349e-006,-0.874
-9.254099e-006,-0.874
-9.253849e-006,-0.875667
-9.253599e-006,-0.875667
-9.253349e-006,-0.874
-9.253099e-006,-0.874
-9.252849e-006,-0.875667
-9.252599e-006,-0.875667
-9.252349e-006,-0.874
-9.252099e-006,-0.874
-9.251849e-006,-0.875667
-9.251599e-006,-0.875667
-9.251349e-006,-0.874
-9.251099e-006,-0.874
-9.250849e-006,-0.875667
-9.250599e-006,-0.875667
-9.250349e-006,-0.874
-9.250099e-006,-0.874
-9.249849e-006,-0.875667
-9.249599e-006,-0.875667
-9.249349e-006,-0.874
-9.249099e-006,-0.874
-9.248849e-006,-0.875667
-9.248599e-006,-0.875667
-9.248349e-006,-0.874
-9.248099e-006,-0.874
-9.247849e-006,-0.875667
-9.247599e-006,-0.875667
-9.247349e-006,-0.874
-9.247099e-006,-0.874
-9.246849e-006,-0.875667
-9.246599e-006,-0.874
-9.246349e-006,-0.874
-9.246099e-006,-0.874
-9.245849e-006,-0.874
-9.245599e-006,-0.874
-9.245349e-006,-0.874
-9.245099e-006,-0.874
-9.244849e-006,-0.874
-9.244599e-006,-0.874
-9.244349e-006,-0.874
-9.244099e-006,-0.874
-9.243849e-006,-0.874
-9.243599e-006,-0.875667
-9.243349e-006,-0.874
-9.243099e-006,-0.874
-9.242849e-006,-0.874
-9.242599e-006,-0.875667
-9.242349e-006,-0.874
-9.242099e-006,-0.874
-9.241849e-006,-0.874
-9.241599e-006,-0.875667
-9.241349e-006,-0.874
-9.241099e-006,-0.874
-9.240849e-006,-0.875667
-9.240599e-006,-0.875667
-9.240349e-006,-0.874
-9.240099e-006,-0.874
-9.239849e-006,-0.875667
-9.239599e-006,-0.875667
-9.239349e-006,-0.874
-9.239099e-006,-0.874
-9.238849e-006,-0.875667
-9.238599e-006,-0.875667
-9.238349e-006,-0.874
-9.238099e-006,-0.874
-9.237849e-006,-0.874
-9.237599e-006,-0.874
-9.237349e-006,-0.874
-9.237099e-006,-0.874
-9.236849e-006,-0.874
-9.236599e-006,-0.875667
-9.236349e-006,-0.874
-9.236099e-006,-0.874
-9.235849e-006,-0.874
-9.235599e-006,-0.875667
-9.235349e-006,-0.874
-9.235099e-006,-0.874
-9.234849e-006,-0.874
-9.234599e-006,-0.875667
-9.234349e-006,-0.874
-9.234099e-006,-0.874
-9.233849e-006,-0.874
-9.233599e-006,-0.875667
-9.233349e-006,-0.874
-9.233099e-006,-0.874
-9.232849e-006,-0.874
-9.232599e-006,-0.875667
-9.232349e-006,-0.874
-9.232099e-006,-0.874
-9.231849e-006,-0.874
-9.231599e-006,-0.875667
-9.231349e-006,-0.874
-9.231099e-006,-0.874
-9.230849e-006,-0.874
-9.230599e-006,-0.875667
-9.230349e-006,-0.874
-9.230099e-006,-0.874
-9.229849e-006,-0.874
-9.229599e-006,-0.875667
-9.229349e-006,-0.874
-9.229099e-006,-0.874
-9.228849e-006,-0.874
-9.228599e-006,-0.874
-9.228349e-006,-0.874
-9.228099e-006,-0.874
-9.227849e-006,-0.874
-9.227599e-006,-0.874
-9.227349e-006,-0.874
-9.227099e-006,-0.874
-9.226849e-006,-0.874
-9.226599e-006,-0.874
-9.226349e-006,-0.874
-9.226099e-006,-0.874
-9.225849e-006,-0.875667
-9.225599e-006,-0.874
-9.225349e-006,-0.874
-9.225099e-006,-0.874
-9.224849e-006,-0.875667
-9.224599e-006,-0.875667
-9.224349e-006,-0.874
-9.224099e-006,-0.874
-9.223849e-006,-0.874
-9.223599e-006,-0.875667
-9.223349e-006,-0.874
-9.223099e-006,-0.874
-9.222849e-006,-0.874
-9.222599e-006,-0.875667
-9.222349e-006,-0.874
-9.222099e-006,-0.874
-9.221849e-006,-0.874
-9.221599e-006,-0.875667
-9.221349e-006,-0.874
-9.221099e-006,-0.874
-9.220849e-006,-0.874
-9.220599e-006,-0.875667
-9.220349e-006,-0.874
-9.220099e-006,-0.874
-9.219849e-006,-0.874
-9.219599e-006,-0.875667
-9.219349e-006,-0.874
-9.219099e-006,-0.874
-9.218849e-006,-0.874
-9.218599e-006,-0.875667
-9.218349e-006,-0.874
-9.218099e-006,-0.874
-9.217849e-006,-0.874
-9.217599e-006,-0.875667
-9.217349e-006,-0.874
-9.217099e-006,-0.874
-9.216849e-006,-0.874
-9.216599e-006,-0.875667
-9.216349e-006,-0.874
-9.216099e-006,-0.874
-9.215849e-006,-0.874
-9.215599e-006,-0.875667
-9.215349e-006,-0.874
-9.215099e-006,-0.874
-9.214849e-006,-0.874
-9.214599e-006,-0.875667
-9.214349e-006,-0.874
-9.214099e-006,-0.874
-9.213849e-006,-0.874
-9.213599e-006,-0.875667
-9.213349e-006,-0.874
-9.213099e-006,-0.874
-9.212849e-006,-0.874
-9.212599e-006,-0.875667
-9.212349e-006,-0.874
-9.212099e-006,-0.874
-9.211849e-006,-0.874
-9.211599e-006,-0.875667
-9.211349e-006,-0.874
-9.211099e-006,-0.874
-9.210849e-006,-0.874
-9.210599e-006,-0.875667
-9.210349e-006,-0.874
-9.210099e-006,-0.874
-9.209849e-006,-0.874
-9.209599e-006,-0.875667
-9.209349e-006,-0.874
-9.209099e-006,-0.874
-9.208849e-006,-0.874
-9.208599e-006,-0.875667
-9.208349e-006,-0.874
-9.208099e-006,-0.874
-9.207849e-006,-0.874
-9.207599e-006,-0.875667
-9.207349e-006,-0.874
-9.207099e-006,-0.874
-9.206849e-006,-0.874
-9.206599e-006,-0.875667
-9.206349e-006,-0.874
-9.206099e-006,-0.874
-9.205849e-006,-0.874
-9.205599e-006,-0.875667
-9.205349e-006,-0.874
-9.205099e-006,-0.874
-9.204849e-006,-0.874
-9.204599e-006,-0.875667
-9.204349e-006,-0.874
-9.204099e-006,-0.874
-9.203849e-006,-0.874
-9.203599e-006,-0.875667
-9.203349e-006,-0.874
-9.203099e-006,-0.874
-9.202849e-006,-0.874
-9.202599e-006,-0.875667
-9.202349e-006,-0.874
-9.202099e-006,-0.874
-9.201849e-006,-0.874
-9.201599e-006,-0.875667
-9.201349e-006,-0.874
-9.201099e-006,-0.874
-9.200849e-006,-0.874
-9.200599e-006,-0.875667
-9.200349e-006,-0.874
-9.200099e-006,-0.874
-9.199849e-006,-0.874
-9.199599e-006,-0.875667
-9.199349e-006,-0.874
-9.199099e-006,-0.874
-9.198849e-006,-0.874
-9.198599e-006,-0.875667
-9.198349e-006,-0.874
-9.198099e-006,-0.874
-9.197849e-006,-0.874
-9.197599e-006,-0.875667
-9.197349e-006,-0.874
-9.197099e-006,-0.874
-9.196849e-006,-0.874
-9.196599e-006,-0.875667
-9.196349e-006,-0.874
-9.196099e-006,-0.874
-9.195849e-006,-0.874
-9.195599e-006,-0.875667
-9.195349e-006,-0.874
-9.195099e-006,-0.874
-9.194849e-006,-0.874
-9.194599e-006,-0.875667
-9.194349e-006,-0.874
-9.194099e-006,-0.874
-9.193849e-006,-0.874
-9.193599e-006,-0.875667
-9.193349e-006,-0.874
-9.193099e-006,-0.874
-9.192849e-006,-0.874
-9.192599e-006,-0.875667
-9.192349e-006,-0.874
-9.192099e-006,-0.874
-9.191849e-006,-0.874
-9.191599e-006,-0.875667
-9.191349e-006,-0.874
-9.191099e-006,-0.874
-9.190849e-006,-0.874
-9.190599e-006,-0.875667
-9.190349e-006,-0.874
-9.190099e-006,-0.874
-9.189849e-006,-0.874
-9.189599e-006,-0.875667
-9.189349e-006,-0.874
-9.189099e-006,-0.874
-9.188849e-006,-0.874
-9.188599e-006,-0.875667
-9.188349e-006,-0.874
-9.188099e-006,-0.874
-9.187849e-006,-0.874
-9.187599e-006,-0.875667
-9.187349e-006,-0.874
-9.187099e-006,-0.874
-9.186849e-006,-0.874
-9.186599e-006,-0.875667
-9.186349e-006,-0.874
-9.186099e-006,-0.874
-9.185849e-006,-0.874
-9.185599e-006,-0.874
-9.185349e-006,-0.874
-9.185099e-006,-0.874
-9.184849e-006,-0.874
-9.184599e-006,-0.874
-9.184349e-006,-0.874
-9.184099e-006,-0.874
-9.183849e-006,-0.874
-9.183599e-006,-0.874
-9.183349e-006,-0.874
-9.183099e-006,-0.874
-9.182849e-006,-0.875667
-9.182599e-006,-0.875667
-9.182349e-006,-0.874
-9.182099e-006,-0.874
-9.181849e-006,-0.875667
-9.181599e-006,-0.875667
-9.181349e-006,-0.874
-9.181099e-006,-0.874
-9.180849e-006,-0.875667
-9.180599e-006,-0.875667
-9.180349e-006,-0.874
-9.180099e-006,-0.874
-9.179849e-006,-0.875667
-9.179599e-006,-0.874
-9.179349e-006,-0.874
-9.179099e-006,-0.874
-9.178849e-006,-0.875667
-9.178599e-006,-0.875667
-9.178349e-006,-0.874
-9.178099e-006,-0.874
-9.177849e-006,-0.874
-9.177599e-006,-0.875667
-9.177349e-006,-0.874
-9.177099e-006,-0.874
-9.176849e-006,-0.874
-9.176599e-006,-0.875667
-9.176349e-006,-0.874
-9.176099e-006,-0.874
-9.175849e-006,-0.874
-9.175599e-006,-0.875667
-9.175349e-006,-0.874
-9.175099e-006,-0.874
-9.174849e-006,-0.875667
-9.174599e-006,-0.875667
-9.174349e-006,-0.874
-9.174099e-006,-0.874
-9.173849e-006,-0.875667
-9.173599e-006,-0.875667
-9.173349e-006,-0.874
-9.173099e-006,-0.874
-9.172849e-006,-0.875667
-9.172599e-006,-0.875667
-9.172349e-006,-0.874
-9.172099e-006,-0.874
-9.171849e-006,-0.875667
-9.171599e-006,-0.875667
-9.171349e-006,-0.874
-9.171099e-006,-0.874
-9.170849e-006,-0.875667
-9.170599e-006,-0.875667
-9.170349e-006,-0.874
-9.170099e-006,-0.874
-9.169849e-006,-0.874
-9.169599e-006,-0.875667
-9.169349e-006,-0.874
-9.169099e-006,-0.874
-9.168849e-006,-0.874
-9.168599e-006,-0.875667
-9.168349e-006,-0.874
-9.168099e-006,-0.874
-9.167849e-006,-0.874
-9.167599e-006,-0.875667
-9.167349e-006,-0.874
-9.167099e-006,-0.874
-9.166849e-006,-0.874
-9.166599e-006,-0.875667
-9.166349e-006,-0.874
-9.166099e-006,-0.874
-9.165849e-006,-0.874
-9.165599e-006,-0.875667
-9.165349e-006,-0.874
-9.165099e-006,-0.874
-9.164849e-006,-0.874
-9.164599e-006,-0.875667
-9.164349e-006,-0.874
-9.164099e-006,-0.874
-9.163849e-006,-0.874
-9.163599e-006,-0.875667
-9.163349e-006,-0.874
-9.163099e-006,-0.874
-9.162849e-006,-0.874
-9.162599e-006,-0.875667
-9.162349e-006,-0.874
-9.162099e-006,-0.874
-9.161849e-006,-0.874
-9.161599e-006,-0.875667
-9.161349e-006,-0.874
-9.161099e-006,-0.874
-9.160849e-006,-0.874
-9.160599e-006,-0.875667
-9.160349e-006,-0.874
-9.160099e-006,-0.874
-9.159849e-006,-0.874
-9.159599e-006,-0.875667
-9.159349e-006,-0.874
-9.159099e-006,-0.874
-9.158849e-006,-0.875667
-9.158599e-006,-0.875667
-9.158349e-006,-0.874
-9.158099e-006,-0.874
-9.157849e-006,-0.874
-9.157599e-006,-0.875667
-9.157349e-006,-0.874
-9.157099e-006,-0.874
-9.156849e-006,-0.874
-9.156599e-006,-0.875667
-9.156349e-006,-0.874
-9.156099e-006,-0.874
-9.155849e-006,-0.874
-9.155599e-006,-0.875667
-9.155349e-006,-0.874
-9.155099e-006,-0.874
-9.154849e-006,-0.874
-9.154599e-006,-0.874
-9.154349e-006,-0.874
-9.154099e-006,-0.874
-9.153849e-006,-0.874
-9.153599e-006,-0.874
-9.153349e-006,-0.874
-9.153099e-006,-0.874
-9.152849e-006,-0.875667
-9.152599e-006,-0.875667
-9.152349e-006,-0.874
-9.152099e-006,-0.874
-9.151849e-006,-0.874
-9.151599e-006,-0.875667
-9.151349e-006,-0.874
-9.151099e-006,-0.874
-9.150849e-006,-0.874
-9.150599e-006,-0.874
-9.150349e-006,-0.874
-9.150099e-006,-0.874
-9.149849e-006,-0.874
-9.149599e-006,-0.874
-9.149349e-006,-0.874
-9.149099e-006,-0.874
-9.148849e-006,-0.874
-9.148599e-006,-0.874
-9.148349e-006,-0.874
-9.148099e-006,-0.874
-9.147849e-006,-0.874
-9.147599e-006,-0.874
-9.147349e-006,-0.874
-9.147099e-006,-0.874
-9.146849e-006,-0.874
-9.146599e-006,-0.874
-9.146349e-006,-0.874
-9.146099e-006,-0.874
-9.145849e-006,-0.874
-9.145599e-006,-0.875667
-9.145349e-006,-0.874
-9.145099e-006,-0.874
-9.144849e-006,-0.874
-9.144599e-006,-0.875667
-9.144349e-006,-0.874
-9.144099e-006,-0.874
-9.143849e-006,-0.874
-9.143599e-006,-0.875667
-9.143349e-006,-0.874
-9.143099e-006,-0.874
-9.142849e-006,-0.874
-9.142599e-006,-0.875667
-9.142349e-006,-0.874
-9.142099e-006,-0.874
-9.141849e-006,-0.874
-9.141599e-006,-0.875667
-9.141349e-006,-0.874
-9.141099e-006,-0.874
-9.140849e-006,-0.874
-9.140599e-006,-0.875667
-9.140349e-006,-0.874
-9.140099e-006,-0.874
-9.139849e-006,-0.874
-9.139599e-006,-0.874
-9.139349e-006,-0.874
-9.139099e-006,-0.874
